tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
4.13059342074,6.00209632274,1.65517358242,1.54877294013,2.82288006025,-1.14775468134,-1.01536576743,-0.659759611485,0.783161160991,0.705585718357,0.364066309517,0.617826172501,0.0166199765682
9.23469681096,5.40755900162,3.76159923332,5.17246806485,2.72816841482,-0.550407644472,-1.55388097074,-0.623879799601,0.625206959987,0.0894221245129,0.0720080936143,0.172636291845,-0.0119701230829
8.39404503515,5.74869233102,1.97252848812,5.5685669621,3.36909554389,-0.664044529633,-1.34931857018,-1.35573244408,0.782084076094,0.367548833138,0.218638741859,0.133181990004,0.0124998181953
7.66079579444,1.3003167869,7.64644174159,6.77835512611,3.66130345138,-1.31537000874,-1.82601140336,-0.519922039278,0.548837056734,0.179855140268,0.528381542994,0.722353092915,0.0457268021853
9.81812809445,0.511597142503,8.58898740322,5.26007226288,3.39563623384,-1.10785702494,-1.47867690855,-0.80910230035,0.931287341264,0.599962528375,0.291643316039,0.384294639897,0.0111887104357
9.28575403725,1.05225476914,3.34455486119,8.79104078447,3.42464409205,-0.989738354815,-0.693916183531,-1.7409895537,0.890949250364,0.179388964941,0.704158376806,0.706239051096,0.0416851645427
6.74521435313,3.1271231211,3.92716530236,7.75798850659,3.40845938104,-0.846231223282,-0.68837681093,-1.87385134683,0.757866706938,0.832285770963,0.379493541632,0.242668907494,0.0354861064638
4.98525004607,5.31630680037,2.62322983924,6.90792560965,3.54005878443,-0.542270283731,-1.84974300293,-1.14804549776,0.95523171589,0.161374435278,0.318092070723,0.953996746131,0.0602670017637
7.47637125591,5.71140671776,7.38255279642,9.3775222171,2.84412500668,-1.05923268002,-0.69367963824,-1.09121268842,0.171155693889,0.511483960277,0.835334817294,0.519006781664,0.0558671054279
6.12684573366,2.46205132986,5.5931306367,1.74164108674,3.65401968566,-1.27482007066,-1.28782896631,-1.09137064868,0.568603793119,0.575000126295,0.293682647595,0.696036275622,-0.00922512969247
6.51250617692,1.0700516653,3.42183995076,7.39013513653,3.7427741788,-1.50599861758,-1.17524598292,-1.06152957831,0.803609951329,0.633888460939,0.745796032019,0.780903286365,0.0435536567877
4.7790050651,6.96474261609,5.56731343081,5.55193787832,2.98653539632,-1.4049312196,-0.573671433478,-1.00793274324,0.380299484793,0.187899833854,0.457856900065,0.376601651038,0.0107949107473
4.02051982507,0.970733454765,3.61171758831,3.07736816483,3.49562710309,-0.819445523792,-0.965343588558,-1.71083799074,0.566963433139,0.738087101724,0.919892494539,0.435357552626,0.0270170029926
8.13733995723,6.5418555507,0.952549605453,7.27339484992,3.60069679945,-1.19845597059,-0.674148103721,-1.72809272514,0.459142625046,0.925649927963,0.0687466751779,0.352389393508,0.0421553199786
9.39514172808,2.29623146233,7.44719902229,3.30494781214,3.68220652901,-1.0588921394,-1.34778687566,-1.27552751395,0.63043878666,0.34879833646,0.0593324468502,0.829695887044,-0.0142250257674
2.93603874711,3.84992606003,0.63775289814,9.26564700186,3.46046711982,-1.52500460288,-1.38395502184,-0.551507495102,0.745966779827,0.903323619583,0.0813262773435,0.737205263915,0.0113206563616
2.37929870717,1.54192609186,7.17214590731,1.82813390069,3.69993175799,-0.863773026642,-1.57640921963,-1.25974951172,0.879388012802,0.971654500432,0.715598749588,0.961135880514,-0.0175949106723
9.65279127367,8.38975485347,5.12299716575,0.889502498576,3.2821490421,-0.586541743781,-1.4241163365,-1.27149096182,0.86663130144,0.660594780501,0.945602308238,0.988647555358,0.0348603889107
8.38048919924,4.63027673043,2.33436479514,4.93413705944,2.42699106038,-0.665380859245,-0.952139297234,-0.809470903903,0.560679696287,0.153218781334,0.368767707933,0.226059633593,-0.0191240120845
7.34436789386,8.52559063909,6.80352098151,2.91551093747,3.02821164539,-1.01834074565,-0.754596535673,-1.25527436406,0.763529284959,0.910002207636,0.97581383825,0.146970734309,0.0841625669308
3.33338015811,6.11651311009,9.38111268303,9.23954529766,3.13474111829,-1.37275837109,-0.895739600399,-0.866243146807,0.225010143388,0.0785711289228,0.486136618561,0.260963602125,-0.00670338034355
5.47751693877,2.01907796484,8.53565189524,4.60474344157,2.69979531809,-0.696132496682,-0.646468278515,-1.35719454289,0.241245698507,0.889474859977,0.190990781456,0.866729413215,0.00620874888399
7.15813573476,6.86998112742,2.78939963919,5.59928799731,3.26544990724,-1.98492830461,-0.703313206234,-0.577208396392,0.863989832385,0.455873377599,0.893917397133,0.626653451115,0.0681265857035
9.57929185446,3.62083847984,6.80195926873,7.49628150917,3.66952049161,-1.19795947589,-1.46523321966,-1.00632779605,0.724927435942,0.716153198168,0.945275044957,0.653022873337,0.0800542656853
4.91395487589,8.07751548527,5.16108893738,6.17408108977,3.6419940015,-1.06198091469,-1.73021331229,-0.849799774513,0.35325560641,0.313329807966,0.534617030678,0.364861544982,0.0225644574281
4.91356156118,6.25717677673,1.21769615401,2.2747872849,3.11987936632,-1.33991581878,-1.01314841999,-0.766815127547,0.372586913085,0.699070533575,0.222438654584,0.732105763987,0.000146045271461
6.78657744068,2.36599730656,7.7853777604,5.46056745295,2.85496984163,-1.06802264728,-1.06801397344,-0.718933220919,0.339827902748,0.218556178688,0.950419335377,0.686398782125,0.0540469917936
1.95785340418,4.10711058621,8.16761568789,5.00763636396,3.08517687337,-1.11657644693,-1.02959602201,-0.939004404419,0.629539311744,0.984519246793,0.897430453752,0.120840800368,0.0340220854748
9.41680588145,0.505371509904,3.11280426237,6.07620079518,3.33291404762,-1.36157862834,-1.18983417777,-0.78150124151,0.530158390101,0.968673111903,0.456118440608,0.415227141397,-0.0387264713955
1.53067601022,1.7013970719,1.28130901708,9.89695426697,2.93153602347,-0.549811556098,-1.59523761077,-0.786486856602,0.74252786282,0.123009340749,0.770045182278,0.849518873376,-0.0451637101273
3.37862935876,4.32927626649,3.97864696273,4.49647486296,3.59090177603,-1.59570168372,-0.637056714841,-1.35814337747,0.496961751443,0.136693813752,0.197503729024,0.958764554074,0.0187204084951
4.89307700597,2.6410690453,5.86670213272,6.66635334482,3.15749330344,-1.0654097272,-1.528319452,-0.563764124232,0.442707998151,0.463236291704,0.0744111161705,0.0825826096576,-0.0389054960204
6.80907844577,3.99566482242,7.92777936326,2.58631497638,2.86541259885,-0.831756374778,-0.975570541605,-1.05808568246,0.469396188604,0.500461854119,0.70284525489,0.858661272827,0.0394692863853
8.14787763616,6.15977531931,7.17948453721,2.33209282739,3.20027273827,-0.529385801512,-1.14978666469,-1.52110027207,0.230438309599,0.413463229866,0.518902292237,0.643877372986,0.0108890280483
4.04564396437,2.3926635498,1.20519140449,5.77832136122,3.77732207408,-1.11595213656,-1.68441935684,-0.976950580676,0.331046124656,0.292930724701,0.336296342877,0.939050105537,0.00174667257882
8.94042854428,7.35265524913,8.22449930419,8.34826174314,2.4013564948,-0.761918315561,-0.529845060471,-1.10959311877,0.674893038039,0.298822754648,0.710819904032,0.877279126159,0.0800366317136
3.88854685925,5.55103829341,5.85161864077,3.5913251062,2.59650248423,-1.33076400733,-0.661218790159,-0.604519686736,0.457301190753,0.777535545777,0.389241125807,0.0979943867079,0.0262662031
3.85394261847,4.43375120481,2.11683043261,2.97658702338,3.54180497504,-0.965987454451,-0.953001501379,-1.62281601921,0.881635001372,0.303905065954,0.127745145432,0.285593250162,-0.00988440792227
7.96148447231,3.88103038022,7.35965987398,7.01682519234,3.67534133482,-0.501580528472,-1.87643154743,-1.29732925892,0.311359870319,0.366317321359,0.9485523058,0.887182387673,0.0740402383521
2.96681800654,8.99869329426,4.64532548594,3.66491820342,3.76210230081,-0.839486680053,-1.52523454479,-1.39738107596,0.316938851523,0.753391748834,0.683333518033,0.665816545412,0.0364556647483
3.14003184481,3.76203771802,7.59470741096,9.62853883766,3.43138047993,-0.552155308916,-0.904723800892,-1.97450137012,0.492502489055,0.240887866019,0.96400490567,0.187825158748,0.0248351675111
0.860551367102,2.25738238846,3.22360274189,1.24156775523,3.63101343017,-0.87490370537,-1.88191645299,-0.874193271808,0.125027263713,0.284773036945,0.584270410772,0.663446557136,-0.0469438594422
1.95656587793,4.90168393193,4.36096986218,5.0392225116,3.40279385287,-1.30707488161,-1.52142551107,-0.574293460187,0.429168943077,0.483974506851,0.56969927413,0.419302729348,0.0174988749149
1.79994706884,1.15982623212,1.72881354501,7.3878596272,3.07994097538,-1.2841465064,-0.909297187223,-0.886497281757,0.41293721049,0.827547033241,0.116784091117,0.671236651727,-0.058945640957
2.97406026183,4.00725233831,9.68244235016,1.89459241985,3.70616889306,-1.61104366898,-0.64633712355,-1.44878810053,0.325168555173,0.235628307815,0.177919439191,0.893719383458,-0.0344925322817
9.42068244638,2.87621560586,9.7648708474,2.78602253638,3.21587154882,-1.21637154159,-1.11649581949,-0.883004187733,0.826378587829,0.135888343402,0.728037760196,0.399485961236,0.0385631822914
7.29872601139,2.02199974271,2.35023458195,2.51655359051,3.45234932698,-0.58413332295,-1.45618292919,-1.41203307484,0.495319955225,0.0859144529358,0.150433385861,0.633045938528,-0.0233872413247
3.25210482156,9.25531747277,0.535665723329,9.0178715021,3.46104143009,-1.77405430454,-0.643455597154,-1.0435315284,0.413851740221,0.98661040308,0.174713832917,0.435268558855,0.0288166368479
7.25638022484,5.42233391985,3.30270911826,2.61726747863,2.72565701572,-0.602059156833,-1.25036654397,-0.873231314918,0.653466635122,0.433463618588,0.949053208455,0.823970641718,0.0523859141099
7.92518202554,8.51007501232,4.92626828006,3.06287887401,3.11571195171,-1.04649402724,-1.07375238702,-0.99546553745,0.624550352691,0.193225428044,0.420873072934,0.981240169071,0.0278980775709
2.39853909491,3.72531803301,7.21731245322,6.49970784913,2.71179325234,-1.2263542449,-0.677817595801,-0.807621411635,0.0545227119949,0.822050162142,0.197200168229,0.926134228385,0.0368571983321
2.48046835735,2.92899185042,1.47761849413,1.08998683395,3.59565378141,-0.810214570792,-1.81060709425,-0.974832116372,0.902510401352,0.0749753031053,0.159084166354,0.621431501458,-0.0161086239188
5.29782186621,1.04605152635,7.11052485521,7.89676386599,3.23260848489,-1.63196918935,-0.901268422698,-0.699370872846,0.466236640138,0.987988457518,0.332654807662,0.952828151058,0.020170553211
0.518871833845,0.589952936664,0.851472433249,4.57550869669,3.54751604445,-1.43925913969,-0.943584475308,-1.16467242945,0.726716058147,0.134152369513,0.646760565798,0.239756983243,-0.0395820533778
3.42788625826,4.60300908382,5.52625379484,1.63685246229,3.57976538141,-0.9508235336,-1.0647855033,-1.56415634452,0.81320631787,0.453781698596,0.999171157169,0.815536371573,0.0644616730321
2.29010201665,3.02851219107,8.07123445293,6.16994415419,3.62459184012,-1.10400271984,-0.820951351359,-1.69963776891,0.785595353868,0.770193924117,0.234289805259,0.225069824434,-0.0205225551115
1.46551997005,6.81838089337,5.82489497025,4.31945773122,3.2476821176,-0.717692514948,-1.29729769051,-1.23269191214,0.173954759754,0.850418426763,0.736383816161,0.344681382851,0.0466415172612
5.05088806363,7.7167669042,0.687845139174,2.60521618473,3.2358942433,-1.04334232095,-0.964965157632,-1.22758676472,0.48789230022,0.966825507387,0.638771527032,0.6057699033,0.0094344226554
5.4618604972,6.26032552355,7.38313778527,7.51296563062,3.52176871598,-0.7705927579,-1.32091385466,-1.43026210341,0.755396846864,0.264822359698,0.460971835093,0.92110956075,0.0727125039361
9.71103468061,2.90993508272,8.68738988133,0.708401455805,3.43462656092,-1.07873680982,-1.15658526258,-1.19930448852,0.532133133779,0.65990279047,0.850555869022,0.478615718269,0.013081645773
5.21800052187,6.50713337367,4.0381768202,1.22986376651,2.84324438561,-1.64784203668,-0.526455983431,-0.668946365499,0.391927912935,0.390966733554,0.788125734605,0.214378252396,0.0103509495006
6.08315473589,3.50454149858,5.42843559669,4.89477408933,3.52819583741,-0.519298635877,-1.25304830693,-1.7558488946,0.84384992177,0.421851042061,0.20685114132,0.237628888879,0.0253575279865
7.74578452086,0.660418273314,5.03986289989,5.45510707228,3.5907532736,-1.76892447603,-0.699088466075,-1.12274033149,0.611634187449,0.838269234753,0.833765960303,0.431154933213,0.0182637475112
5.33262621948,6.10807140206,6.19233826631,2.01946917972,2.71025857072,-0.530065378717,-1.04641420454,-1.13377898747,0.940610641544,0.921425371943,0.881743805138,0.811321382846,0.0952129226099
3.36710851097,0.638995245067,9.24604524644,8.90185558199,3.44585123293,-1.08271501752,-1.18928188776,-1.17385432765,0.230214114271,0.840259962002,0.757247743872,0.816354075315,0.0136500613379
0.739781836046,7.35869889262,8.89305236329,2.98079333929,2.04963105364,-0.64895719157,-0.81385283895,-0.586821023117,0.482746655146,0.520431963564,0.188007102564,0.920764328858,-0.0290339120404
2.48791656679,8.07287288757,2.7234786377,9.39252565766,2.03879249779,-0.531654597927,-0.551348929706,-0.95578897016,0.422184108475,0.837645208515,0.723407709051,0.52911494331,0.0277881221646
8.22653930807,6.97286610328,5.1834451919,5.82247356799,3.10022642657,-1.28897711256,-1.23128863138,-0.579960682634,0.362238571925,0.941877040872,0.0812500422032,0.946290982436,0.0696891336968
2.54592959014,7.70753311927,1.08390069691,3.05901272632,3.32909821493,-0.91093765624,-0.913195008686,-1.50496555,0.109068982908,0.922880121807,0.824355440696,0.407182174027,-0.0207266050658
0.601779370812,0.602231863716,9.65310900397,4.33934159809,3.55339100989,-1.01491808104,-1.10966063567,-1.42881229319,0.569559596631,0.0927847980044,0.823766288026,0.243933390274,-0.0272881949067
2.55906937119,8.55828323291,0.631103286919,0.851496079632,2.66461903088,-1.06991009751,-0.922865418352,-0.671843515015,0.97497932413,0.1669863408,0.734650610963,0.481734233102,-0.035776278065
9.83884251173,2.98872088254,4.7424291712,3.3645690076,2.93322892629,-1.00873860048,-1.32009495089,-0.604395374913,0.878983281798,0.161202231765,0.3508046869,0.68640870236,0.0157913544516
7.37446456189,9.35522446877,2.68867951383,3.97345379383,3.14514031223,-1.54242834543,-0.589756105087,-1.01295586171,0.310522767274,0.103935532753,0.871683306479,0.290242849063,-0.026219318503
3.18454901794,1.66133529752,1.74379372626,5.37064832582,2.40980909951,-0.726397294401,-1.06744856658,-0.615963238536,0.313813887931,0.0876820761386,0.418664996575,0.65336881955,-0.0418084589887
9.06533714883,6.07116586388,7.90777065041,1.91866081339,3.5393677295,-0.973972525147,-0.746477971568,-1.81891723279,0.302748467366,0.689396661474,0.934279761295,0.457119263022,0.0488107226456
7.97975780043,5.86259084668,7.40169166913,2.63844045235,2.26198596294,-0.618754181641,-0.564650053615,-1.07858172768,0.499866587045,0.117341202563,0.255947072108,0.247857030797,-0.0123744960981
7.92937956449,2.72686262978,2.47947405834,7.03946845195,2.90338588626,-1.68474529425,-0.632887328749,-0.58575326326,0.0923042589861,0.522111031918,0.721367682863,0.799566114952,0.00663869127154
2.5392291427,8.61425620818,5.48878601216,1.45437655122,3.66851748239,-0.740726874786,-1.78936712778,-1.13842347982,0.946593642169,0.859004885672,0.690291030708,0.932368214074,0.0156747320659
0.540849648325,2.55571347689,3.68271225868,1.66890868033,3.35120758076,-0.970451711743,-1.43358519382,-0.9471706752,0.598608523688,0.124852085345,0.367415334542,0.13695256116,-0.0482192411447
3.17036536343,0.977763593883,5.50469981071,2.33944594675,2.76436860571,-0.993360451523,-0.845390271449,-0.92561788274,0.207160686264,0.555849860352,0.146193632476,0.987806101843,-0.0157236120464
7.13017246567,5.29061293407,6.59397631162,8.72121370505,2.73861158871,-1.160636567,-0.713917106207,-0.864057915506,0.366762219112,0.958852915817,0.102786826857,0.255981065457,0.0315174888069
7.55042195376,4.56068628111,3.90598000964,4.82415091862,3.55515288048,-1.08013405204,-1.13616592794,-1.3388529005,0.429722707843,0.35374524328,0.398783596639,0.213334043331,-0.00252223354255
1.15344293296,1.29760960126,5.45860520373,1.91644502594,2.49624877222,-0.731056322102,-0.730026465412,-1.03516598471,0.973103712485,0.752797533233,0.0845379039576,0.194178373894,-0.0111628155878
7.93597584958,9.19742267504,6.00596710909,2.94885521667,3.26426726323,-0.92019966834,-0.719696528803,-1.62437106609,0.697069638248,0.749621589333,0.303726816815,0.23541902232,0.0467293181592
9.00951599071,3.9890146704,8.32542004904,4.66736774461,3.24582892507,-0.588432420519,-1.34274386832,-1.31465263622,0.841291109008,0.621900798198,0.780313001989,0.321305777585,0.063159444159
2.44303723421,2.52306108547,2.53214289249,3.58715185552,3.06987094717,-0.834402822557,-0.808669094931,-1.42679902968,0.173026140084,0.665990372256,0.0536847146548,0.0811755307876,-0.0260540889177
0.876033578707,3.67968069432,7.40060554258,4.48488749007,3.20594751511,-1.5593409226,-0.746362214964,-0.900244377548,0.198062627103,0.989684996798,0.509353388712,0.957852274917,0.0529794703397
6.99517681543,7.44915286574,9.94009066949,2.05491642591,2.40877628618,-0.571465593782,-1.26159532728,-0.575715365118,0.258727370384,0.480152934697,0.962901237313,0.340620945848,0.0392089078789
2.17819077056,9.84626992845,6.55335236944,7.85313093025,3.42529487827,-0.878949794193,-1.69193552437,-0.854409559712,0.829341492336,0.306915073209,0.848081684378,0.256258075698,0.0192661070815
9.27404040981,3.72249355335,4.19495060199,4.71239287382,2.5644132537,-0.950472057836,-0.635754769898,-0.978186425969,0.27364631532,0.813707739652,0.217035866909,0.4056043214,0.000182491973246
1.22525301326,9.82451162871,1.17139568451,3.01395701654,3.07450281981,-1.36805942196,-0.722729607832,-0.98371379001,0.868892058368,0.287981610897,0.525749728111,0.961433857067,-0.0157562489934
5.04403568009,9.9342310427,8.69113725596,6.98087780275,2.76275763608,-0.565533078644,-1.40075113946,-0.796473417982,0.948693033981,0.106890545883,0.959086587762,0.819895270356,0.0818280609799
1.50371640874,0.864725157211,8.46428865986,1.97566156681,3.58662237608,-1.65599824592,-0.540342759024,-1.39028137113,0.7489548626,0.397756319152,0.372557851057,0.400335769517,-0.0392918798177
5.69356238779,3.01626866513,5.40636492244,8.14310897483,3.62739546773,-1.87255116201,-0.876325675436,-0.878518630282,0.621961943432,0.832024655469,0.404566083713,0.427598836678,0.0416898153571
2.46618657792,1.26584369942,5.11556198497,2.45814108257,3.57300884832,-0.847258451543,-0.772326377747,-1.95342401903,0.794386947491,0.58262396304,0.60674484114,0.948479088106,0.0292436594385
4.67304024935,9.99829123649,7.69974398005,6.20622452572,3.62503141263,-1.04309231141,-0.699221854534,-1.88271724669,0.359554622888,0.500214158658,0.0989150612103,0.977100168893,0.0419582839508
2.46168345036,5.73994457453,3.96815523918,4.56521461885,3.70940823825,-1.18659239162,-1.62021325393,-0.902602592699,0.185973092643,0.37946330883,0.741675668107,0.789974476838,0.0413991796159
0.880468262818,1.9867928733,7.08575496286,1.40694496095,2.97639142769,-1.54195869981,-0.554452206164,-0.879980521713,0.756671812027,0.537811516399,0.389319362342,0.162853492546,-0.033432315983
5.360481036,7.21105898439,9.59219856012,7.1703848892,3.03839384665,-1.26838424574,-1.14925944595,-0.62075015496,0.641603678457,0.593900460832,0.70538765364,0.132836083443,0.0533601354208
9.86789361935,9.77126629572,7.79451862159,8.87536223477,3.21899454054,-0.635439102571,-0.671954618584,-1.91160081938,0.813649719586,0.307085003954,0.778094130535,0.395107433569,0.0688342112312
1.26516100114,9.01014134317,3.21661049486,5.69085195039,3.24159441121,-1.8505111883,-0.560074962063,-0.831008260845,0.546050728779,0.336302157883,0.760708627943,0.573256593173,-0.0107154639854
2.42121927211,0.520429123666,1.99550064337,3.438232289,3.69597042432,-1.86129908155,-0.61911173248,-1.21555961028,0.892710356851,0.784515745177,0.802296270957,0.38489762335,-0.00788106379688
2.51196759876,5.68889885246,8.67333804561,6.76538706639,3.11954160156,-1.31230838232,-0.753365834327,-1.05386738491,0.640457856598,0.459205733252,0.408307653994,0.214294678655,0.00175394456012
3.7422130272,5.9861475088,3.61077384824,3.1860251746,3.42164440043,-1.18647942169,-0.954547952819,-1.28061702593,0.871817208536,0.422664971451,0.0861394348438,0.590111677107,0.0227578768081
6.13035471332,7.79629400845,6.85367299558,4.37544042717,3.20341337718,-1.16118371466,-1.1526162139,-0.889613448621,0.398990756044,0.0759499268639,0.363739311957,0.581759737608,0.0095549758601
2.64153069806,7.71732016221,4.34541499683,7.39126511857,2.63274191777,-1.52313577001,-0.510476290628,-0.599129857133,0.918465233755,0.261997026252,0.555679757131,0.218078136211,-1.83411680129e-06
6.27745240635,9.27647003214,2.13609212912,6.43942318998,2.26652539919,-0.974536890207,-0.67083896451,-0.62114954447,0.181032883641,0.399882941184,0.690400459022,0.331853971825,-0.0168569711852
3.25294768638,1.60704989608,0.747633473929,3.35653493653,3.37456735499,-0.596313882045,-1.75750695391,-1.02074651903,0.999294984164,0.722768239734,0.824834817536,0.52086970324,0.0176544775395
8.13440547697,2.76766170937,5.04541444069,9.4521887246,3.28353311004,-1.9161990632,-0.611140743477,-0.75619330336,0.584307868283,0.708905705403,0.145035468029,0.113651217975,-0.0108327606104
3.49990951693,6.68670184859,8.82268935854,2.72312134242,2.71618890088,-0.515335529768,-0.647784286816,-1.55306908429,0.601854673254,0.920460450745,0.734199272368,0.0991282888749,0.0516076560504
8.3582865986,1.9793212651,3.6362780947,1.1860380126,2.9083169473,-1.09176411041,-1.05837041715,-0.758182419743,0.702076978155,0.85820703005,0.693192039068,0.925619768086,-0.0403549781567
7.65154561464,7.68772977792,8.68041781204,3.62016507963,2.8250392082,-1.29370229331,-0.855651620048,-0.675685294839,0.960367084826,0.183965655031,0.656784421042,0.424109135033,0.0573932375526
9.50594671234,1.06787431837,7.14136710417,3.43213368476,3.14800000744,-0.562820084499,-1.21629022084,-1.3688897021,0.719773000874,0.693119557232,0.169750772374,0.590892351492,-0.0217423607557
6.1407745314,9.6829531844,7.0477843134,9.42130168732,3.07132060519,-1.34895955849,-0.618358803873,-1.10400224282,0.0502119217373,0.106010123121,0.800213252274,0.409977261701,0.0234304450922
6.51494493676,9.75624138133,5.47248123461,4.34476623733,2.58065167478,-0.563228288019,-1.37028262119,-0.647140765568,0.331967977112,0.795090175468,0.856685411981,0.301115093804,0.0543173138441
2.59870735899,0.704952906674,3.57006641561,9.14683058098,3.75600289076,-1.33586245261,-1.78850298538,-0.631637452769,0.869413484224,0.572153925786,0.780673920186,0.786430446998,-0.0203098341077
4.4742166074,9.89624464393,8.40728683345,7.36150164343,3.53741631307,-1.30008421656,-0.879047528606,-1.3582845679,0.347841991761,0.648667269389,0.887258386138,0.525065777781,0.0672815592006
4.85916844539,8.71170302922,7.79049342286,3.98890964015,3.3765327155,-1.14245994962,-0.741380927736,-1.49269183815,0.227846763432,0.514800300938,0.97852849888,0.555245150476,0.0561688379781
2.57174960441,6.04991954782,7.26018406557,4.44096745336,2.29833650955,-0.710079191345,-1.00520625684,-0.58305106137,0.612177646749,0.152447254151,0.391108061236,0.197753014143,-0.031325453238
6.19814836179,7.26344818983,3.62578915603,1.1976727965,3.0979980872,-1.27063166556,-0.976203096978,-0.851163324656,0.691174033537,0.379618566346,0.153563292885,0.199202769048,-0.00180819784272
9.01929309211,8.6274261288,5.08374186027,2.04289813867,3.16114470385,-0.52000239722,-1.79962023633,-0.841522070299,0.147038670613,0.724111797955,0.0689428017055,0.397242953902,-0.00755729855194
3.47470928769,8.13480869964,2.95397998495,9.1202336272,3.56535234595,-1.17034370701,-0.74072780131,-1.65428083764,0.198239971607,0.567797338644,0.880052982119,0.392966076054,0.0127853563041
8.7096154554,9.51172952111,7.79263655655,2.79207201012,3.57426382422,-1.52356405893,-0.540758141341,-1.50994162395,0.35685131502,0.104348537434,0.95618221019,0.765998385208,0.0343233193408
3.68621964507,3.52845586904,2.44456388807,6.4693085566,3.68564758181,-1.00161511792,-1.4529934472,-1.23103901669,0.61016707718,0.257228575377,0.0730762750195,0.405561087537,-0.0240615072961
